,LCLid,energy(kWh/hh)
3637,MAC002136,0
3638,MAC002136,0
3639,MAC002136,0
3640,MAC002136,0
3641,MAC002136,0
3642,MAC002136,0
3643,MAC002136,0
3644,MAC002136,0
3645,MAC002136,0
3646,MAC002136,0
3647,MAC002136,0
3648,MAC002136,0
3649,MAC002136,0
3650,MAC002136,0
3651,MAC002136,0
3652,MAC002136,0
3653,MAC002136,0
3654,MAC002136,0
3655,MAC002136,0
3656,MAC002136,0
3657,MAC002136,0
3658,MAC002136,0
3659,MAC002136,0
3660,MAC002136,0
3661,MAC002136,0
3662,MAC002136,0
3663,MAC002136,0
3664,MAC002136,0
3665,MAC002136,0
3666,MAC002136,0
3667,MAC002136,0
3668,MAC002136,0
3669,MAC002136,0
3670,MAC002136,0
3671,MAC002136,0
3672,MAC002136,0
3673,MAC002136,0
3674,MAC002136,0
3675,MAC002136,0
3676,MAC002136,0
3677,MAC002136,0
3678,MAC002136,0
3679,MAC002136,0
3680,MAC002136,0
3681,MAC002136,0
3682,MAC002136,0
3683,MAC002136,0
3684,MAC002136,0
3685,MAC002136,0
3686,MAC002136,0
3687,MAC002136,0
3688,MAC002136,0
3689,MAC002136,0
3690,MAC002136,0
3691,MAC002136,0
3692,MAC002136,0
3693,MAC002136,0
3694,MAC002136,0
3695,MAC002136,0
3696,MAC002136,0
3697,MAC002136,0
3698,MAC002136,0
3699,MAC002136,0
3700,MAC002136,0
3701,MAC002136,0
3702,MAC002136,0
3703,MAC002136,0
3704,MAC002136,0
3705,MAC002136,0
3706,MAC002136,0
3707,MAC002136,0
3708,MAC002136,0
3709,MAC002136,0
3710,MAC002136,0
3711,MAC002136,0
3712,MAC002136,0
3713,MAC002136,0
3714,MAC002136,0
3715,MAC002136,0
3716,MAC002136,0
3717,MAC002136,0
3718,MAC002136,0
3719,MAC002136,0
3720,MAC002136,0
3721,MAC002136,0
3722,MAC002136,0
3723,MAC002136,0
3724,MAC002136,0
3725,MAC002136,0
3726,MAC002136,0
3727,MAC002136,0
3728,MAC002136,0
3729,MAC002136,0
3730,MAC002136,0
3731,MAC002136,0
3732,MAC002136,0
3733,MAC002136,0
3734,MAC002136,0
3735,MAC002136,0
3736,MAC002136,0
3737,MAC002136,0
3738,MAC002136,0
3739,MAC002136,0
3740,MAC002136,0
3741,MAC002136,0
3742,MAC002136,0
3743,MAC002136,0
3744,MAC002136,0
3745,MAC002136,0
3746,MAC002136,0
3747,MAC002136,0
3748,MAC002136,0
3749,MAC002136,0
3750,MAC002136,0
3751,MAC002136,0
3752,MAC002136,0
3753,MAC002136,0
3754,MAC002136,0
3755,MAC002136,0
3756,MAC002136,0
3757,MAC002136,0
3758,MAC002136,0
3759,MAC002136,0
3760,MAC002136,0
3761,MAC002136,0
3762,MAC002136,0
3763,MAC002136,0
3764,MAC002136,0
3765,MAC002136,0
3766,MAC002136,0
3767,MAC002136,0
3768,MAC002136,0
3769,MAC002136,0
3770,MAC002136,0
3771,MAC002136,0
3772,MAC002136,0
3773,MAC002136,0
3774,MAC002136,0
3775,MAC002136,0
3776,MAC002136,0
3777,MAC002136,0
3778,MAC002136,0
3779,MAC002136,0
3780,MAC002136,0
3781,MAC002136,0
3782,MAC002136,0
3783,MAC002136,0
3784,MAC002136,0
3785,MAC002136,0
3786,MAC002136,0
3787,MAC002136,0
3788,MAC002136,0
3789,MAC002136,0
3790,MAC002136,0
3791,MAC002136,0
3792,MAC002136,0
3793,MAC002136,0
3794,MAC002136,0
3795,MAC002136,0
3796,MAC002136,0
3797,MAC002136,0
3798,MAC002136,0
3799,MAC002136,0
3800,MAC002136,0
3801,MAC002136,0
3802,MAC002136,0
3803,MAC002136,0
3804,MAC002136,0
3805,MAC002136,0
3806,MAC002136,0
3807,MAC002136,0
3808,MAC002136,0
3809,MAC002136,0
3810,MAC002136,0
3811,MAC002136,0
3812,MAC002136,0
3813,MAC002136,0
3814,MAC002136,0
3815,MAC002136,0
3816,MAC002136,0
3817,MAC002136,0
3818,MAC002136,0
3819,MAC002136,0
3820,MAC002136,0
3821,MAC002136,0
3822,MAC002136,0
3823,MAC002136,0
3824,MAC002136,0
3825,MAC002136,0
3826,MAC002136,0
3827,MAC002136,0
3828,MAC002136,0
3829,MAC002136,0
3830,MAC002136,0
3831,MAC002136,0
3832,MAC002136,0
3833,MAC002136,0
3834,MAC002136,0
3835,MAC002136,0
3836,MAC002136,0
3837,MAC002136,0
3838,MAC002136,0
3839,MAC002136,0
3840,MAC002136,0
3841,MAC002136,0
3842,MAC002136,0
3843,MAC002136,0
3844,MAC002136,0
3845,MAC002136,0
3846,MAC002136,0
3847,MAC002136,0
3848,MAC002136,0
3849,MAC002136,0
3850,MAC002136,0
3851,MAC002136,0
3852,MAC002136,0
3853,MAC002136,0
3854,MAC002136,0
3855,MAC002136,0
3856,MAC002136,0
3857,MAC002136,0
3858,MAC002136,0
3859,MAC002136,0
3860,MAC002136,0
3861,MAC002136,0
3862,MAC002136,0
3863,MAC002136,0
3864,MAC002136,0
3865,MAC002136,0
3866,MAC002136,0
3867,MAC002136,0
3868,MAC002136,0
3869,MAC002136,0
3870,MAC002136,0
3871,MAC002136,0
3872,MAC002136,0
3873,MAC002136,0
3874,MAC002136,0
3875,MAC002136,0
3876,MAC002136,0
3877,MAC002136,0
3878,MAC002136,0
3879,MAC002136,0
3880,MAC002136,0
3881,MAC002136,0
3882,MAC002136,0
3883,MAC002136,0
3884,MAC002136,0
3885,MAC002136,0
3886,MAC002136,0
3887,MAC002136,0
3888,MAC002136,0
3889,MAC002136,0
3890,MAC002136,0
3891,MAC002136,0
3892,MAC002136,0
3893,MAC002136,0
3894,MAC002136,0
3895,MAC002136,0
3896,MAC002136,0
3897,MAC002136,0
3898,MAC002136,0
3899,MAC002136,0
3900,MAC002136,0
3901,MAC002136,0
3902,MAC002136,0
3903,MAC002136,0
3904,MAC002136,0
3905,MAC002136,0
3906,MAC002136,0
3907,MAC002136,0
3908,MAC002136,0
3909,MAC002136,0
3910,MAC002136,0
3911,MAC002136,0
3912,MAC002136,0
3913,MAC002136,0
3914,MAC002136,0
3915,MAC002136,0
3916,MAC002136,0
3917,MAC002136,0
3918,MAC002136,0
3919,MAC002136,0
3920,MAC002136,0
3921,MAC002136,0
3922,MAC002136,0
3923,MAC002136,0
3924,MAC002136,0
3925,MAC002136,0
3926,MAC002136,0
3927,MAC002136,0
3928,MAC002136,0
3929,MAC002136,0
3930,MAC002136,0
3931,MAC002136,0
3932,MAC002136,0
3933,MAC002136,0
3934,MAC002136,0
3935,MAC002136,0
3936,MAC002136,0
3937,MAC002136,0
3938,MAC002136,0
3939,MAC002136,0
3940,MAC002136,0
3941,MAC002136,0
3942,MAC002136,0
3943,MAC002136,0
3944,MAC002136,0
3945,MAC002136,0
3946,MAC002136,0
3947,MAC002136,0
3948,MAC002136,0
3949,MAC002136,0
3950,MAC002136,0
3951,MAC002136,0
3952,MAC002136,0
3953,MAC002136,0
3954,MAC002136,0
3955,MAC002136,0
3956,MAC002136,0
3957,MAC002136,0
3958,MAC002136,0
3959,MAC002136,0
3960,MAC002136,0
3961,MAC002136,0
3962,MAC002136,0
3963,MAC002136,0
3964,MAC002136,0
3965,MAC002136,0
3966,MAC002136,0
3967,MAC002136,0
3968,MAC002136,0
3969,MAC002136,0
3970,MAC002136,0
3971,MAC002136,0
3972,MAC002136,0
3973,MAC002136,0
3974,MAC002136,0
3975,MAC002136,0
3976,MAC002136,0
3977,MAC002136,0
3978,MAC002136,0
3979,MAC002136,0
3980,MAC002136,0
3981,MAC002136,0
3982,MAC002136,0
3983,MAC002136,0
3984,MAC002136,0
3985,MAC002136,0
3986,MAC002136,0
3987,MAC002136,0
3988,MAC002136,0
3989,MAC002136,0
3990,MAC002136,0
3991,MAC002136,0
3992,MAC002136,0
3993,MAC002136,0
3994,MAC002136,0
3995,MAC002136,0
3996,MAC002136,0
3997,MAC002136,0
3998,MAC002136,0
3999,MAC002136,0
4000,MAC002136,0
4001,MAC002136,0
4002,MAC002136,0
4003,MAC002136,0
4004,MAC002136,0
4005,MAC002136,0
4006,MAC002136,0
4007,MAC002136,0
4008,MAC002136,0
4009,MAC002136,0
4010,MAC002136,0
4011,MAC002136,0
4012,MAC002136,0
4013,MAC002136,0
4014,MAC002136,0
4015,MAC002136,0
4016,MAC002136,0
4017,MAC002136,0
4018,MAC002136,0
4019,MAC002136,0
4020,MAC002136,0
4021,MAC002136,0
4022,MAC002136,0
4023,MAC002136,0
4024,MAC002136,0
4025,MAC002136,0
4026,MAC002136,0
4027,MAC002136,0
4028,MAC002136,0
4029,MAC002136,0
4030,MAC002136,0
4031,MAC002136,0
4032,MAC002136,0
4033,MAC002136,0
4034,MAC002136,0
4035,MAC002136,0
4036,MAC002136,0
4037,MAC002136,0
4038,MAC002136,0
4039,MAC002136,0
4040,MAC002136,0
4041,MAC002136,0
4042,MAC002136,0
4043,MAC002136,0
4044,MAC002136,0
4045,MAC002136,0
4046,MAC002136,0
4047,MAC002136,0
4048,MAC002136,0
4049,MAC002136,0
4050,MAC002136,0
4051,MAC002136,0
4052,MAC002136,0
4053,MAC002136,0
4054,MAC002136,0
4055,MAC002136,0
4056,MAC002136,0
4057,MAC002136,0
4058,MAC002136,0
4059,MAC002136,0
4060,MAC002136,0
4061,MAC002136,0
4062,MAC002136,0
4063,MAC002136,0
4064,MAC002136,0
4065,MAC002136,0
4066,MAC002136,0
4067,MAC002136,0
4068,MAC002136,0
4069,MAC002136,0
4070,MAC002136,0
4071,MAC002136,0
4072,MAC002136,0
4073,MAC002136,0
4074,MAC002136,0
4075,MAC002136,0
4076,MAC002136,0
4077,MAC002136,0
4078,MAC002136,0
4079,MAC002136,0
4080,MAC002136,0
4081,MAC002136,0
4082,MAC002136,0
4083,MAC002136,0
4084,MAC002136,0
4085,MAC002136,0
4086,MAC002136,0
4087,MAC002136,0
4088,MAC002136,0
4089,MAC002136,0
4090,MAC002136,0
4091,MAC002136,0
4092,MAC002136,0
4093,MAC002136,0
4094,MAC002136,0
4095,MAC002136,0
4096,MAC002136,0
4097,MAC002136,0
4098,MAC002136,0
4099,MAC002136,0
4100,MAC002136,0
4101,MAC002136,0
4102,MAC002136,0
4103,MAC002136,0
4104,MAC002136,0
4105,MAC002136,0
4106,MAC002136,0
4107,MAC002136,0
4108,MAC002136,0
4109,MAC002136,0
4110,MAC002136,0
4111,MAC002136,0
4112,MAC002136,0
4113,MAC002136,0
4114,MAC002136,0
4115,MAC002136,0
4116,MAC002136,0
4117,MAC002136,0
4118,MAC002136,0
4119,MAC002136,0
4120,MAC002136,0
4121,MAC002136,0
4122,MAC002136,0
4123,MAC002136,0
4124,MAC002136,0
4125,MAC002136,0
4126,MAC002136,0
4127,MAC002136,0
4128,MAC002136,0
4129,MAC002136,0
4130,MAC002136,0
4131,MAC002136,0
4132,MAC002136,0
4133,MAC002136,0
4134,MAC002136,0
4135,MAC002136,0
4136,MAC002136,0
4137,MAC002136,0
4138,MAC002136,0
4139,MAC002136,0
4140,MAC002136,0
4141,MAC002136,0
4142,MAC002136,0
4143,MAC002136,0
4144,MAC002136,0
4145,MAC002136,0
4146,MAC002136,0
4147,MAC002136,0
4148,MAC002136,0
4149,MAC002136,0
4150,MAC002136,0
4151,MAC002136,0
4152,MAC002136,0
4153,MAC002136,0
4154,MAC002136,0
4155,MAC002136,0
4156,MAC002136,0
4157,MAC002136,0
4158,MAC002136,0
4159,MAC002136,0
4160,MAC002136,0
4161,MAC002136,0
4162,MAC002136,0
4163,MAC002136,0
4164,MAC002136,0
4165,MAC002136,0
4166,MAC002136,0
4167,MAC002136,0
4168,MAC002136,0
4169,MAC002136,0
4170,MAC002136,0
4171,MAC002136,0
4172,MAC002136,0
4173,MAC002136,0
4174,MAC002136,0
4175,MAC002136,0
4176,MAC002136,0
4177,MAC002136,0
4178,MAC002136,0
4179,MAC002136,0
4180,MAC002136,0
4181,MAC002136,0
4182,MAC002136,0
4183,MAC002136,0
4184,MAC002136,0
4185,MAC002136,0
4186,MAC002136,0
4187,MAC002136,0
4188,MAC002136,0
4189,MAC002136,0
4190,MAC002136,0
4191,MAC002136,0
4192,MAC002136,0
4193,MAC002136,0
4194,MAC002136,0
4195,MAC002136,0
4196,MAC002136,0
4197,MAC002136,0
4198,MAC002136,0
4199,MAC002136,0
4200,MAC002136,0
4201,MAC002136,0
4202,MAC002136,0
4203,MAC002136,0
4204,MAC002136,0
4205,MAC002136,0
4206,MAC002136,0
4207,MAC002136,0
4208,MAC002136,0
4209,MAC002136,0
4210,MAC002136,0
4211,MAC002136,0
4212,MAC002136,0
4213,MAC002136,0
4214,MAC002136,0
4215,MAC002136,0
4216,MAC002136,0
4217,MAC002136,0
4218,MAC002136,0
4219,MAC002136,0
4220,MAC002136,0
4221,MAC002136,0
4222,MAC002136,0
4223,MAC002136,0
4224,MAC002136,0
4225,MAC002136,0
4226,MAC002136,0
4227,MAC002136,0
4228,MAC002136,0
4229,MAC002136,0
4230,MAC002136,0
4231,MAC002136,0
4232,MAC002136,0
4233,MAC002136,0
4234,MAC002136,0
4235,MAC002136,0
4236,MAC002136,0
4237,MAC002136,0
4238,MAC002136,0
4239,MAC002136,0
4240,MAC002136,0
4241,MAC002136,0
4242,MAC002136,0
4243,MAC002136,0
4244,MAC002136,0
4245,MAC002136,0
4246,MAC002136,0
4247,MAC002136,0
4248,MAC002136,0
4249,MAC002136,0
4250,MAC002136,0
4251,MAC002136,0
4252,MAC002136,0
4253,MAC002136,0
4254,MAC002136,0
4255,MAC002136,0
4256,MAC002136,0
4257,MAC002136,0
4258,MAC002136,0
4259,MAC002136,0
4260,MAC002136,0
4261,MAC002136,0
4262,MAC002136,0
4263,MAC002136,0
4264,MAC002136,0
4265,MAC002136,0
4266,MAC002136,0
4267,MAC002136,0
4268,MAC002136,0
4269,MAC002136,0
4270,MAC002136,0
4271,MAC002136,0
4272,MAC002136,0
4273,MAC002136,0
4274,MAC002136,0
4275,MAC002136,0
4276,MAC002136,0
4277,MAC002136,0
4278,MAC002136,0
4279,MAC002136,0
4280,MAC002136,0
4281,MAC002136,0
4282,MAC002136,0
4283,MAC002136,0
4284,MAC002136,0
4285,MAC002136,0
4286,MAC002136,0
4287,MAC002136,0
4288,MAC002136,0
4289,MAC002136,0
4290,MAC002136,0
4291,MAC002136,0
4292,MAC002136,0
4293,MAC002136,0
4294,MAC002136,0
4295,MAC002136,0
4296,MAC002136,0
4297,MAC002136,0
4298,MAC002136,0
4299,MAC002136,0
4300,MAC002136,0
4301,MAC002136,0
4302,MAC002136,0
4303,MAC002136,0
4304,MAC002136,0
4305,MAC002136,0
4306,MAC002136,0
4307,MAC002136,0
4308,MAC002136,0
4309,MAC002136,0
4310,MAC002136,0
4311,MAC002136,0
4312,MAC002136,0
4313,MAC002136,0
4314,MAC002136,0
4315,MAC002136,0
4316,MAC002136,0
4317,MAC002136,0
4318,MAC002136,0
4319,MAC002136,0
4320,MAC002136,0
4321,MAC002136,0
4322,MAC002136,0
4323,MAC002136,0
4324,MAC002136,0
4325,MAC002136,0
4326,MAC002136,0
4327,MAC002136,0
4328,MAC002136,0
4329,MAC002136,0
4330,MAC002136,0
4331,MAC002136,0
4332,MAC002136,0
4333,MAC002136,0
4334,MAC002136,0
4335,MAC002136,0
4336,MAC002136,0
4337,MAC002136,0
4338,MAC002136,0
4339,MAC002136,0
4340,MAC002136,0
4341,MAC002136,0
4342,MAC002136,0
4343,MAC002136,0
4344,MAC002136,0
4345,MAC002136,0
4346,MAC002136,0
4347,MAC002136,0
4348,MAC002136,0
4349,MAC002136,0
4350,MAC002136,0
4351,MAC002136,0
4352,MAC002136,0
4353,MAC002136,0
4354,MAC002136,0
4355,MAC002136,0
4356,MAC002136,0
4357,MAC002136,0
4358,MAC002136,0
4359,MAC002136,0
4360,MAC002136,0
4361,MAC002136,0
4362,MAC002136,0
4363,MAC002136,0
4364,MAC002136,0
4365,MAC002136,0
4366,MAC002136,0
4367,MAC002136,0
4368,MAC002136,0
4369,MAC002136,0
4370,MAC002136,0
4371,MAC002136,0
4372,MAC002136,0
4373,MAC002136,0
4374,MAC002136,0
4375,MAC002136,0
4376,MAC002136,0
4377,MAC002136,0
4378,MAC002136,0
4379,MAC002136,0
4380,MAC002136,0
4381,MAC002136,0
4382,MAC002136,0
4383,MAC002136,0
4384,MAC002136,0
4385,MAC002136,0
4386,MAC002136,0
4387,MAC002136,0
4388,MAC002136,0
4389,MAC002136,0
4390,MAC002136,0
4391,MAC002136,0
4392,MAC002136,0
4393,MAC002136,0
4394,MAC002136,0
4395,MAC002136,0
4396,MAC002136,0
4397,MAC002136,0
4398,MAC002136,0
4399,MAC002136,0
4400,MAC002136,0
4401,MAC002136,0
4402,MAC002136,0
4403,MAC002136,0
4404,MAC002136,0
4405,MAC002136,0
4406,MAC002136,0
4407,MAC002136,0
4408,MAC002136,0
4409,MAC002136,0
4410,MAC002136,0
4411,MAC002136,0
4412,MAC002136,0
4413,MAC002136,0
4414,MAC002136,0
4415,MAC002136,0
4416,MAC002136,0
4417,MAC002136,0
4418,MAC002136,0
4419,MAC002136,0
4420,MAC002136,0
4421,MAC002136,0
4422,MAC002136,0
4423,MAC002136,0
4424,MAC002136,0
4425,MAC002136,0
4426,MAC002136,0
4427,MAC002136,0
4428,MAC002136,0
4429,MAC002136,0
4430,MAC002136,0
4431,MAC002136,0
4432,MAC002136,0
4433,MAC002136,0
4434,MAC002136,0
4435,MAC002136,0
4436,MAC002136,0
4437,MAC002136,0
4438,MAC002136,0
4439,MAC002136,0
4440,MAC002136,0
4441,MAC002136,0
4442,MAC002136,0
4443,MAC002136,0
4444,MAC002136,0
4445,MAC002136,0
4446,MAC002136,0
4447,MAC002136,0
4448,MAC002136,0
4449,MAC002136,0
4450,MAC002136,0
4451,MAC002136,0
4452,MAC002136,0
4453,MAC002136,0
4454,MAC002136,0
4455,MAC002136,0
4456,MAC002136,0
4457,MAC002136,0
4458,MAC002136,0
4459,MAC002136,0
4460,MAC002136,0
4461,MAC002136,0
4462,MAC002136,0
4463,MAC002136,0
4464,MAC002136,0
4465,MAC002136,0
4466,MAC002136,0
4467,MAC002136,0
4468,MAC002136,0
4469,MAC002136,0
4470,MAC002136,0
4471,MAC002136,0
4472,MAC002136,0
4473,MAC002136,0
4474,MAC002136,0
4475,MAC002136,0
4476,MAC002136,0
4477,MAC002136,0
4478,MAC002136,0
4479,MAC002136,0
4480,MAC002136,0
4481,MAC002136,0
4482,MAC002136,0
4483,MAC002136,0
4484,MAC002136,0
4485,MAC002136,0
4486,MAC002136,0
4487,MAC002136,0
4488,MAC002136,0
4489,MAC002136,0
4490,MAC002136,0
4491,MAC002136,0
4492,MAC002136,0
4493,MAC002136,0
4494,MAC002136,0
4495,MAC002136,0
4496,MAC002136,0
4497,MAC002136,0
4498,MAC002136,0
4499,MAC002136,0
4500,MAC002136,0
4501,MAC002136,0
4502,MAC002136,0
4503,MAC002136,0
4504,MAC002136,0
4505,MAC002136,0
4506,MAC002136,0
4507,MAC002136,0
4508,MAC002136,0
4509,MAC002136,0
4510,MAC002136,0
4511,MAC002136,0
4512,MAC002136,0
4513,MAC002136,0
4514,MAC002136,0
4515,MAC002136,0
4516,MAC002136,0
4517,MAC002136,0
4518,MAC002136,0
4519,MAC002136,0
4520,MAC002136,0
4521,MAC002136,0
4522,MAC002136,0
4523,MAC002136,0
4524,MAC002136,0
4525,MAC002136,0
4526,MAC002136,0
4527,MAC002136,0
4528,MAC002136,0
4529,MAC002136,0
4530,MAC002136,0
4531,MAC002136,0
4532,MAC002136,0
4533,MAC002136,0
4534,MAC002136,0
4535,MAC002136,0
4536,MAC002136,0
4537,MAC002136,0
4538,MAC002136,0
4539,MAC002136,0
4540,MAC002136,0
4541,MAC002136,0
4542,MAC002136,0
4543,MAC002136,0
4544,MAC002136,0
4545,MAC002136,0
4546,MAC002136,0
4547,MAC002136,0
4548,MAC002136,0
4549,MAC002136,0
4550,MAC002136,0
4551,MAC002136,0
4552,MAC002136,0
4553,MAC002136,0
4554,MAC002136,0
4555,MAC002136,0
4556,MAC002136,0
4557,MAC002136,0
4558,MAC002136,0
4559,MAC002136,0
4560,MAC002136,0
4561,MAC002136,0
4562,MAC002136,0
4563,MAC002136,0
4564,MAC002136,0
4565,MAC002136,0
4566,MAC002136,0
4567,MAC002136,0
4568,MAC002136,0
4569,MAC002136,0
4570,MAC002136,0
4571,MAC002136,0
4572,MAC002136,0
4573,MAC002136,0
4574,MAC002136,0
4575,MAC002136,0
4576,MAC002136,0
4577,MAC002136,0
4578,MAC002136,0
4579,MAC002136,0
4580,MAC002136,0
4581,MAC002136,0
4582,MAC002136,0
4583,MAC002136,0
4584,MAC002136,0
4585,MAC002136,0
4586,MAC002136,0
4587,MAC002136,0
4588,MAC002136,0
4589,MAC002136,0
4590,MAC002136,0
4591,MAC002136,0
4592,MAC002136,0
4593,MAC002136,0
4594,MAC002136,0
4595,MAC002136,0
4596,MAC002136,0
4597,MAC002136,0
4598,MAC002136,0
4599,MAC002136,0
4600,MAC002136,0
4601,MAC002136,0
4602,MAC002136,0
4603,MAC002136,0
4604,MAC002136,0
4605,MAC002136,0
4606,MAC002136,0
4607,MAC002136,0
4608,MAC002136,0
4609,MAC002136,0
4610,MAC002136,0
4611,MAC002136,0
4612,MAC002136,0
4613,MAC002136,0
4614,MAC002136,0
4615,MAC002136,0
4616,MAC002136,0
4617,MAC002136,0
4618,MAC002136,0
4619,MAC002136,0
4620,MAC002136,0
4621,MAC002136,0
4622,MAC002136,0
4623,MAC002136,0
4624,MAC002136,0
4625,MAC002136,0
4626,MAC002136,0
4627,MAC002136,0
4628,MAC002136,0
4629,MAC002136,0
4630,MAC002136,0
4631,MAC002136,0
4632,MAC002136,0
4633,MAC002136,0
4634,MAC002136,0
4635,MAC002136,0
4636,MAC002136,0
4637,MAC002136,0
4638,MAC002136,0
4639,MAC002136,0
4640,MAC002136,0
4641,MAC002136,0
4642,MAC002136,0
4643,MAC002136,0
4644,MAC002136,0
4645,MAC002136,0
4646,MAC002136,0
4647,MAC002136,0
4648,MAC002136,0
4649,MAC002136,0
4650,MAC002136,0
4651,MAC002136,0
4652,MAC002136,0
4653,MAC002136,0
4654,MAC002136,0
4655,MAC002136,0
4656,MAC002136,0
4657,MAC002136,0
4658,MAC002136,0
4659,MAC002136,0
4660,MAC002136,0
4661,MAC002136,0
4662,MAC002136,0
4663,MAC002136,0
4664,MAC002136,0
4665,MAC002136,0
4666,MAC002136,0
4667,MAC002136,0
4668,MAC002136,0
4669,MAC002136,0
4670,MAC002136,0
4671,MAC002136,0
4672,MAC002136,0
4673,MAC002136,0
4674,MAC002136,0
4675,MAC002136,0
4676,MAC002136,0
4677,MAC002136,0
4678,MAC002136,0
4679,MAC002136,0
4680,MAC002136,0
4681,MAC002136,0
4682,MAC002136,0
4683,MAC002136,0
4684,MAC002136,0
4685,MAC002136,0
4686,MAC002136,0
4687,MAC002136,0
4688,MAC002136,0
4689,MAC002136,0
4690,MAC002136,0
4691,MAC002136,0
4692,MAC002136,0
4693,MAC002136,0
4694,MAC002136,0
4695,MAC002136,0
4696,MAC002136,0
4697,MAC002136,0
4698,MAC002136,0
4699,MAC002136,0
4700,MAC002136,0
4701,MAC002136,0
4702,MAC002136,0
4703,MAC002136,0
4704,MAC002136,0
4705,MAC002136,0
4706,MAC002136,0
4707,MAC002136,0
4708,MAC002136,0
4709,MAC002136,0
4710,MAC002136,0
4711,MAC002136,0
4712,MAC002136,0
4713,MAC002136,0
4714,MAC002136,0
4715,MAC002136,0
4716,MAC002136,0
4717,MAC002136,0
4718,MAC002136,0
4719,MAC002136,0
4720,MAC002136,0
4721,MAC002136,0
4722,MAC002136,0
4723,MAC002136,0
4724,MAC002136,0
4725,MAC002136,0
4726,MAC002136,0
4727,MAC002136,0
4728,MAC002136,0
4729,MAC002136,0
4730,MAC002136,0
4731,MAC002136,0
4732,MAC002136,0
4733,MAC002136,0
4734,MAC002136,0
4735,MAC002136,0
4736,MAC002136,0
4737,MAC002136,0
4738,MAC002136,0
4739,MAC002136,0
4740,MAC002136,0
4741,MAC002136,0
4742,MAC002136,0
4743,MAC002136,0
4744,MAC002136,0
4745,MAC002136,0
4746,MAC002136,0
4747,MAC002136,0
4748,MAC002136,0
4749,MAC002136,0
4750,MAC002136,0
4751,MAC002136,0
4752,MAC002136,0
4753,MAC002136,0
4754,MAC002136,0
4755,MAC002136,0
4756,MAC002136,0
4757,MAC002136,0
4758,MAC002136,0
4759,MAC002136,0
4760,MAC002136,0
4761,MAC002136,0
4762,MAC002136,0
4763,MAC002136,0
4764,MAC002136,0
4765,MAC002136,0
4766,MAC002136,0
4767,MAC002136,0
4768,MAC002136,0
4769,MAC002136,0
4770,MAC002136,0
4771,MAC002136,0
4772,MAC002136,0
4773,MAC002136,0
4774,MAC002136,0
4775,MAC002136,0
4776,MAC002136,0
4777,MAC002136,0
4778,MAC002136,0
4779,MAC002136,0
4780,MAC002136,0
4781,MAC002136,0
4782,MAC002136,0
4783,MAC002136,0
4784,MAC002136,0
4785,MAC002136,0
4786,MAC002136,0
4787,MAC002136,0
4788,MAC002136,0
4789,MAC002136,0
4790,MAC002136,0
4791,MAC002136,0
4792,MAC002136,0
4793,MAC002136,0
4794,MAC002136,0
4795,MAC002136,0
4796,MAC002136,0
4797,MAC002136,0
4798,MAC002136,0
4799,MAC002136,0
4800,MAC002136,0
4801,MAC002136,0
4802,MAC002136,0
4803,MAC002136,0
4804,MAC002136,0
4805,MAC002136,0
4806,MAC002136,0
4807,MAC002136,0
4808,MAC002136,0
4809,MAC002136,0
4810,MAC002136,0
4811,MAC002136,0
4812,MAC002136,0
4813,MAC002136,0
4814,MAC002136,0
4815,MAC002136,0
4816,MAC002136,0
4817,MAC002136,0
4818,MAC002136,0
4819,MAC002136,0
4820,MAC002136,0
4821,MAC002136,0
4822,MAC002136,0
4823,MAC002136,0
4824,MAC002136,0
4825,MAC002136,0
4826,MAC002136,0
4827,MAC002136,0
4828,MAC002136,0
4829,MAC002136,0
4830,MAC002136,0
4831,MAC002136,0
4832,MAC002136,0
4833,MAC002136,0
4834,MAC002136,0
4835,MAC002136,0
4836,MAC002136,0
4837,MAC002136,0
4838,MAC002136,0
4839,MAC002136,0
4840,MAC002136,0
4841,MAC002136,0
4842,MAC002136,0
4843,MAC002136,0
4844,MAC002136,0
4845,MAC002136,0
4846,MAC002136,0
4847,MAC002136,0
4848,MAC002136,0
4849,MAC002136,0
4850,MAC002136,0
4851,MAC002136,0
4852,MAC002136,0
4853,MAC002136,0
4854,MAC002136,0
4855,MAC002136,0
4856,MAC002136,0
4857,MAC002136,0
4858,MAC002136,0
4859,MAC002136,0
4860,MAC002136,0
4861,MAC002136,0
4862,MAC002136,0
4863,MAC002136,0
4864,MAC002136,0
4865,MAC002136,0
4866,MAC002136,0
4867,MAC002136,0
4868,MAC002136,0
4869,MAC002136,0
4870,MAC002136,0
4871,MAC002136,0
4872,MAC002136,0
4873,MAC002136,0
4874,MAC002136,0
4875,MAC002136,0
4876,MAC002136,0
4877,MAC002136,0
4878,MAC002136,0
4879,MAC002136,0
4880,MAC002136,0
4881,MAC002136,0
4882,MAC002136,0
4883,MAC002136,0
4884,MAC002136,0
4885,MAC002136,0
4886,MAC002136,0
4887,MAC002136,0
4888,MAC002136,0
4889,MAC002136,0
4890,MAC002136,0
4891,MAC002136,0
4892,MAC002136,0
4893,MAC002136,0
4894,MAC002136,0
4895,MAC002136,0
4896,MAC002136,0
4897,MAC002136,0
4898,MAC002136,0
4899,MAC002136,0
4900,MAC002136,0
4901,MAC002136,0
4902,MAC002136,0
4903,MAC002136,0
4904,MAC002136,0
4905,MAC002136,0
4906,MAC002136,0
4907,MAC002136,0
